extern_id;term;Aantal
DAI30445821X;D32400;3
DAI30445821X;D52000;3
DAI321125592;D30100;3
DAI321125592;D32500;3
DAI321125592;D34300;3
DAI315787678;D16600;2
DAI315787678;D70000;2
DAI215678176;D11300;2
DAI215678176;D11800;2
DAI351944885;D70000;1
DAI087509628;D70000;1
DAI30820333X;D70000;1
DAI315429887;D61000;2
DAI315429887;D70000;2
DAI364554487;D60000;1
DAI153182210;D23340;1
DAI068588763;D41500;3
DAI068588763;D41600;3
DAI068588763;D42100;3
DAI305308939;D70000;1
DAI298676532;D21400;2
DAI298676532;D70000;2
DAI304807044;D13000;2
DAI304807044;D21300;2
DAI183489101;D38000;3
DAI183489101;D42100;3
DAI183489101;D70000;3
DAI351940456;D22400;1
DAI170465667;D17000;1
DAI068395191;D21400;1
DAI074324519;D32000;1
DAI29636276X;D24200;3
DAI29636276X;D52000;3
DAI29636276X;D60000;3
DAI288091167;D41300;1
DAI163958564;D23340;2
DAI163958564;D23350;2
DAI12642974X;D14100;2
DAI12642974X;D14510;2
DAI182158918;D62000;2
DAI182158918;D65000;2
DAI151999937;D60000;2
DAI151999937;D69000;2
DAI321872150;D60000;2
DAI321872150;E13000;2
DAI173904645;D21400;1
DAI249358670;D36400;1
DAI073731633;D22100;1
DAI171559312;D12400;1
DAI297552562;D66000;1
DAI341661597;D11700;2
DAI341661597;D16000;2
DAI099970538;D51000;1
DAI308410076;D11700;2
DAI308410076;D70000;2
DAI148793258;D14230;3
DAI148793258;D44000;3
DAI148793258;D70000;3
DAI308037820;D16000;2
DAI308037820;D16500;2
DAI167921975;D70000;1
DAI164285156;D16200;1
DAI07189599X;D22100;1
DAI321358120;D16400;1
DAI304366005;D16300;1
DAI300496524;D36000;1
DAI304366455;D30100;2
DAI304366455;D36100;2
DAI100525393;D23380;1
DAI312834446;D36200;1
DAI298814749;D36000;1
DAI298806991;D66000;1
DAI327782811;D70000;1
DAI298799189;D51000;1
DAI327782692;D70000;1
DAI327775661;D70000;1
DAI153669063;D21900;2
DAI153669063;D70000;2
DAI238009394;D23362;1
DAI216691974;D23330;1
DAI314079645;D23221;1
DAI100948588;D21900;2
DAI100948588;D24000;2
DAI328451762;D70000;1
DAI298971232;D23350;2
DAI298971232;D51000;2
DAI136179819;D23380;1
DAI068570929;D32000;1
DAI152763872;D41500;2
DAI152763872;D42200;2
DAI167195719;D23225;2
DAI167195719;D23362;2
DAI072571179;D33000;1
DAI315032502;D15600;1
DAI357832833;D22400;1
DAI14550560X;D15600;1
DAI345721705;D44000;1
DAI298870320;D14240;1
DAI235246034;D21100;3
DAI235246034;D23231;3
DAI235246034;D24000;3
DAI107249332;D14800;5
DAI107249332;D69000;5
DAI107249332;D70000;5
DAI107249332;E13000;5
DAI107249332;E15000;5
DAI105338257;D14240;3
DAI105338257;D70000;3
DAI105338257;E15000;3
DAI174081944;D14800;4
DAI174081944;D18100;4
DAI174081944;D42100;4
DAI174081944;E15000;4
DAI318116782;D42200;1
DAI334002311;D42200;1
DAI288061446;D70000;1
DAI304365750;D51000;1
DAI074262807;D70000;1
DAI297297775;D42100;2
DAI297297775;D65000;2
DAI269072527;D42200;1
DAI308674650;D42200;1
DAI321542738;D42100;1
DAI363919651;D11500;1
DAI333945271;D11000;1
DAI112623484;D33000;1
DAI14930837X;D23310;1
DAI091158095;D14410;3
DAI091158095;D35100;3
DAI091158095;D65000;3
DAI072394528;D13500;2
DAI072394528;D14100;2
DAI29869719X;D23120;2
DAI29869719X;D23370;2
DAI265948576;D22400;2
DAI265948576;D22600;2
DAI318062305;D21300;1
DAI323246850;D22400;1
DAI298981890;D23231;1
DAI068318928;D33000;1
DAI314793283;D34200;1
DAI068554303;D66000;2
DAI068554303;D70000;2
DAI113308299;D14700;1
DAI159771730;D14410;3
DAI159771730;D41200;3
DAI159771730;D65000;3
DAI292548303;D70000;1
DAI271432624;D21400;2
DAI271432624;D21700;2
DAI203873424;D18120;3
DAI203873424;D18140;3
DAI203873424;D22400;3
DAI072199172;D36300;1
DAI323247547;D36000;1
DAI073042897;D15600;2
DAI073042897;D18120;2
DAI074385380;D35000;2
DAI074385380;D35100;2
DAI18968691X;D53000;2
DAI18968691X;D70000;2
DAI298696347;D23120;1
DAI317886223;D22000;2
DAI317886223;D51000;2
DAI17395104X;D41100;2
DAI17395104X;D42100;2
DAI163127956;D41600;1
DAI09136177X;D41600;1
DAI073808377;D70000;1
DAI298675579;D23214;1
DAI323605125;D41500;2
DAI323605125;D70000;2
DAI072155272;D23310;2
DAI072155272;D23362;2
DAI321244389;D23320;1
DAI274035030;D23330;1
DAI304073695;D31000;2
DAI304073695;D36000;2
DAI070352909;D33000;1
DAI124317707;D50000;1
DAI318773953;D42000;2
DAI318773953;D52000;2
DAI341777951;D18140;2
DAI341777951;D52000;2
DAI31462791X;D18140;2
DAI31462791X;D22400;2
DAI339235128;D12700;4
DAI339235128;D14400;4
DAI339235128;D14410;4
DAI339235128;E15000;4
DAI173146066;D42200;1
DAI188801081;D41200;2
DAI188801081;D41600;2
DAI327778210;D70000;1
DAI072728442;D30100;3
DAI072728442;D36000;3
DAI072728442;D36300;3
DAI385930682;D11000;2
DAI385930682;D14900;2
DAI134480627;D11600;1
DAI090901452;D16200;1
DAI074942964;D18140;3
DAI074942964;D22700;3
DAI074942964;E15000;3
DAI161486487;D18120;2
DAI161486487;D22400;2
DAI30407909X;D21100;2
DAI30407909X;D22100;2
DAI141937378;D12700;1
DAI215630602;D36000;2
DAI215630602;D36100;2
DAI294946306;D30100;1
DAI287962482;D30100;2
DAI287962482;D35200;2
DAI263455572;D70000;1
DAI134400550;D22100;2
DAI134400550;D23110;2
DAI074924761;D70000;1
DAI333439694;D70000;1
DAI338830391;D23350;1
DAI344712222;D23350;2
DAI344712222;D51000;2
DAI177052198;D42100;2
DAI177052198;D70000;2
DAI323248888;D11700;2
DAI323248888;D70000;2
DAI32325425X;D70000;1
DAI153882166;D70000;1
DAI323254241;D70000;1
DAI31449233X;D70000;1
DAI323250165;D70000;1
DAI333589521;D51000;1
DAI113234589;D42100;2
DAI113234589;D42110;2
DAI078758475;D66000;1
DAI334372828;D70000;1
DAI078371813;D70000;1
DAI191226068;D70000;1
DAI323455212;D36000;3
DAI323455212;D36300;3
DAI323455212;D66000;3
DAI137082495;D12400;2
DAI137082495;D12700;2
DAI327783796;D70000;1
DAI297554379;D12300;1
DAI213601486;D13200;4
DAI213601486;D13300;4
DAI213601486;D14520;4
DAI213601486;E16000;4
DAI181491354;D17000;1
DAI327781335;D16400;2
DAI327781335;D70000;2
DAI145633284;D41600;1
DAI329686461;D16200;2
DAI329686461;D70000;2
DAI174450052;D25000;2
DAI174450052;D25100;2
DAI344692809;D23363;1
DAI114318077;D51000;1
DAI226481905;D14200;3
DAI226481905;D14500;3
DAI226481905;D70000;3
DAI238391957;D13500;2
DAI238391957;D14500;2
DAI250212145;D14500;2
DAI250212145;D22100;2
DAI072391723;D14240;2
DAI072391723;D16100;2
DAI12509826X;D31000;2
DAI12509826X;D66000;2
DAI170115984;D70000;1
DAI322808049;D60000;3
DAI322808049;D62000;3
DAI322808049;E13000;3
DAI364159944;D14233;2
DAI364159944;D44000;2
DAI239651847;D14210;1
DAI06946121X;D41500;1
DAI308200624;D70000;1
DAI296096172;D34000;1
DAI142707996;D12100;3
DAI142707996;D12300;3
DAI142707996;D23330;3
DAI075078341;D12700;2
DAI075078341;D14230;2
DAI074617133;D14500;3
DAI074617133;D15500;3
DAI074617133;E15000;3
DAI364163305;D12400;2
DAI364163305;D14100;2
DAI075219611;D35400;1
DAI364161132;D16300;1
DAI069562571;D32000;1
DAI217057446;D16100;2
DAI217057446;D16200;2
DAI364164042;D14320;1
DAI111888565;D14310;1
DAI07286107X;D11600;1
DAI164043160;D24300;1
DAI07421585X;D23330;1
DAI126771456;D23226;1
DAI06882145X;D23330;1
DAI391793055;D60000;1
DAI298399172;D12300;3
DAI298399172;D14320;3
DAI298399172;E16000;3
DAI260367370;D54000;1
DAI304338508;D23240;1
DAI073282138;D23240;2
DAI073282138;D23330;2
DAI166242829;D23240;1
DAI116912286;D16400;2
DAI116912286;D16600;2
DAI344705900;D23231;2
DAI344705900;D23362;2
DAI344692140;D23361;1
DAI17220528X;D34000;2
DAI17220528X;D70000;2
DAI067475086;D51000;1
DAI327781785;D21900;3
DAI327781785;D23350;3
DAI327781785;D51000;3
DAI298658585;D25000;2
DAI298658585;D25100;2
DAI148458009;D21900;2
DAI148458009;D23370;2
DAI073759961;D52000;1
DAI324137354;D23100;1
DAI324128398;D23370;1
DAI070985804;D21700;1
DAI33435773X;D12300;2
DAI33435773X;D14310;2
DAI283036184;D15100;4
DAI283036184;D15600;4
DAI283036184;D18120;4
DAI283036184;D18130;4
DAI310833116;D41200;2
DAI310833116;D41600;2
DAI329262335;D41500;2
DAI329262335;E14000;2
DAI260363502;D42100;1
DAI288113373;E17000;1
DAI162652127;D61000;2
DAI162652127;D63000;2
DAI08771583X;D21400;2
DAI08771583X;D23232;2
DAI120221594;D21600;1
DAI298979780;D23350;1
DAI262904667;D18230;3
DAI262904667;D22400;3
DAI262904667;D32200;3
DAI217604943;D11600;2
DAI217604943;D70000;2
DAI298797933;D18120;2
DAI298797933;D52000;2
DAI153338164;D14200;3
DAI153338164;D14300;3
DAI153338164;D16600;3
DAI166189804;D70000;2
DAI166189804;E12000;2
DAI22805236X;D11600;1
DAI323171877;D23222;1
DAI180726153;D41200;2
DAI180726153;D41600;2
DAI323256503;D34000;2
DAI323256503;E14000;2
DAI323255922;D35000;2
DAI323255922;D35100;2
DAI304451681;D32000;2
DAI304451681;D36000;2
DAI069468249;D12100;3
DAI069468249;D14240;3
DAI069468249;D14700;3
DAI192782150;D42000;3
DAI192782150;D61000;3
DAI192782150;D70100;3
DAI239851994;D14200;3
DAI239851994;D14240;3
DAI239851994;D14700;3
DAI316142522;D13300;1
DAI345389328;D14442;2
DAI345389328;D18120;2
DAI298679094;D23226;1
DAI314607374;D14800;3
DAI314607374;D18250;3
DAI314607374;E15000;3
DAI31462127X;D13500;1
DAI357586212;D66000;1
DAI318952416;D23231;1
DAI310806585;D18210;1
DAI250561336;D42200;1
DAI294873864;D51000;1
DAI175512663;D41400;2
DAI175512663;D42100;2
DAI333771567;D13300;2
DAI333771567;E16000;2
DAI343063840;D13300;2
DAI343063840;E16000;2
DAI343053217;D14340;1
DAI314608117;D22400;1
DAI35355300X;D22500;2
DAI35355300X;E11000;2
DAI356378705;D24300;1
DAI343064634;D22100;2
DAI343064634;E11000;2
DAI343058111;D18240;2
DAI343058111;D21400;2
DAI343053365;E18000;1
DAI343005204;D21400;2
DAI343005204;D24300;2
DAI332305546;D21300;2
DAI332305546;E11000;2
DAI236304836;D15500;3
DAI236304836;D22400;3
DAI236304836;E15000;3
DAI30305218X;D70000;1
DAI334169518;D70000;1
DAI218177968;D70000;1
DAI344288420;D22600;1
DAI191425583;D18200;2
DAI191425583;D70000;2
DAI125696957;D21800;2
DAI125696957;D23226;2
DAI323253741;D33000;1
DAI145589625;D41200;2
DAI145589625;D41600;2
DAI213274175;D21700;1
DAI241228034;D23223;1
DAI186115989;D23330;2
DAI186115989;D23340;2
DAI157846962;D42200;2
DAI157846962;D70000;2
DAI115147020;D23370;1
DAI323264875;D51000;2
DAI323264875;D70000;2
DAI070980551;D16000;2
DAI070980551;D66000;2
DAI289039169;D42100;3
DAI289039169;D42200;3
DAI289039169;D70000;3
DAI363919783;D70000;1
DAI160889707;D70000;1
DAI170347192;D41100;2
DAI170347192;D42100;2
DAI074699458;D35000;2
DAI074699458;D35100;2
DAI304355305;D70000;1
DAI321449339;D44000;1
DAI072591420;D21300;2
DAI072591420;D21500;2
DAI072247592;D32400;2
DAI072247592;D51000;2
DAI070357730;D14100;1
DAI36416543X;D15300;2
DAI36416543X;D18130;2
DAI124910459;D14600;2
DAI124910459;D14620;2
DAI304119970;D15100;2
DAI304119970;D15400;2
DAI185659365;D70000;1
DAI304356468;D70000;1
DAI23967152X;D70000;1
DAI146335953;D66000;2
DAI146335953;D70000;2
DAI297549553;D70000;1
DAI239887492;D70000;1
DAI303693002;D15600;2
DAI303693002;D18120;2
DAI073964921;D70000;1
DAI304366463;D70000;1
DAI304367451;D70000;1
DAI230167411;D70000;2
DAI230167411;E15000;2
DAI236613804;D70100;1
DAI152477578;D61000;1
DAI304836923;D18120;3
DAI304836923;D22400;3
DAI304836923;D22500;3
DAI101192320;D41200;1
DAI070825572;D41200;2
DAI070825572;D41600;2
DAI298983559;D23224;1
DAI269458425;D23233;1
DAI304342998;D70000;1
DAI304365688;D70000;1
DAI15286900X;D11000;2
DAI15286900X;D70000;2
DAI333945492;D16200;2
DAI333945492;D70000;2
DAI298399105;D12300;2
DAI298399105;D14200;2
DAI303282878;D21300;2
DAI303282878;D22600;2
DAI343053470;D18220;1
DAI068571429;D37000;1
DAI149177917;D16000;1
DAI069365431;D21300;1
DAI311492134;D41600;2
DAI311492134;D42100;2
DAI265227984;D23320;1
DAI07505437X;D23120;1
DAI323263518;D36000;1
DAI212930923;D41600;1
DAI298198398;D41500;2
DAI298198398;D41600;2
DAI314623116;D22400;1
DAI264468260;D12700;2
DAI264468260;D14210;2
DAI298675498;D24000;1
DAI175482187;D35000;2
DAI175482187;D35100;2
DAI10871148X;D23110;2
DAI10871148X;D23362;2
DAI067475027;D60000;1
DAI314770313;D23350;1
DAI074831771;D41500;2
DAI074831771;D42200;2
DAI297017373;D37000;1
DAI109815629;D42100;2
DAI109815629;D62000;2
DAI115382062;D18200;3
DAI115382062;D70000;3
DAI115382062;E15000;3
DAI071513523;D11000;2
DAI071513523;D12300;2
DAI33132881X;D12300;2
DAI33132881X;D12800;2
DAI280019572;D16100;1
DAI080444156;D12700;2
DAI080444156;D14210;2
DAI24642107X;D16800;2
DAI24642107X;D18120;2
DAI364160527;D32000;1
DAI326916121;D18200;2
DAI326916121;D70000;2
DAI080254713;D36500;1
DAI330611763;D51000;1
DAI073600512;D41200;1
DAI073190004;D18130;1
DAI075007819;D21300;2
DAI075007819;D22100;2
DAI332475638;D41600;1
DAI073587338;D24300;2
DAI073587338;D70000;2
DAI328577723;D23350;1
DAI315923792;D32500;2
DAI315923792;D70000;2
DAI304105937;D14240;2
DAI304105937;D70000;2
DAI296209678;D24000;2
DAI296209678;D70000;2
DAI304817422;D23330;1
DAI328887366;D14100;2
DAI328887366;D14240;2
DAI30435340X;D17000;1
DAI297137867;D23223;1
DAI304350214;D32000;2
DAI304350214;D36000;2
DAI298806819;D25000;2
DAI298806819;D25100;2
DAI330150413;D51000;1
DAI287744477;D41600;1
DAI292765509;D21400;2
DAI292765509;D23233;2
DAI298097982;D21400;2
DAI298097982;D23120;2
DAI327783508;D32000;1
DAI069041636;D18220;2
DAI069041636;D18250;2
DAI288860586;D22400;2
DAI288860586;D22500;2
DAI304815292;D21400;1
DAI364157399;D14100;3
DAI364157399;D14230;3
DAI364157399;D14233;3
DAI304093602;D13600;1
DAI322161967;D21300;2
DAI322161967;D23340;2
DAI36392020X;D12300;2
DAI36392020X;D12800;2
DAI364156317;D12300;5
DAI364156317;D12800;5
DAI364156317;D13400;5
DAI364156317;D13500;5
DAI364156317;E16000;5
DAI296353620;D14800;2
DAI296353620;E16000;2
DAI294260919;D21700;3
DAI294260919;D21900;3
DAI294260919;D23362;3
DAI407297979;D21300;2
DAI407297979;D21800;2
DAI311394744;D21100;1
DAI304114073;D12200;2
DAI304114073;E16000;2
DAI364176318;D12700;3
DAI364176318;D12800;3
DAI364176318;D14200;3
DAI304846996;D15200;1
DAI297317288;D21800;2
DAI297317288;D23362;2
DAI364156015;D14230;1
DAI18072794X;D34300;2
DAI18072794X;D42100;2
DAI268627363;D15600;2
DAI268627363;D22400;2
DAI21421656X;D44000;1
DAI383158133;D51000;1
DAI344450813;D18200;2
DAI344450813;D21400;2
DAI314598316;D70000;1
DAI314606386;D21400;1
DAI340293047;D21100;1
DAI314615660;D21100;1
DAI314598138;D18240;2
DAI314598138;D22400;2
DAI304130435;D15600;2
DAI304130435;D18120;2
DAI314598553;D42200;3
DAI314598553;D65000;3
DAI314598553;E15000;3
DAI31461673X;D15000;1
DAI341743593;D42200;1
DAI296099902;D16400;2
DAI296099902;D16600;2
DAI292611064;D42200;1
DAI370472322;D67000;2
DAI370472322;D70000;2
DAI070255687;D70000;1
DAI176565825;D70000;1
DAI314506888;D22400;1
DAI183406699;D18230;2
DAI183406699;D61000;2
DAI385915942;D21200;2
DAI385915942;E16000;2
DAI239334248;D23224;1
DAI390739057;D41000;2
DAI390739057;D70000;2
DAI315111968;D51000;1
DAI301188408;D51000;1
DAI182273962;D23350;2
DAI182273962;D51000;2
DAI30434429X;D51000;1
DAI170623912;D51000;1
DAI239422635;D21500;2
DAI239422635;D22000;2
DAI142681814;D51000;1
DAI313069514;D23320;1
DAI258136405;D21200;2
DAI258136405;E16000;2
DAI26906852X;D13300;2
DAI26906852X;D23340;2
DAI364154969;D22100;1
DAI331372770;D23350;2
DAI331372770;D51000;2
DAI323265219;D13700;1
DAI395529484;D12700;1
DAI242563104;D17000;1
DAI120511614;D12400;1
DAI174688210;D11100;2
DAI174688210;D32000;2
DAI229647278;D21400;2
DAI229647278;D23120;2
DAI298811944;D21700;2
DAI298811944;D23231;2
DAI176589759;D21300;2
DAI176589759;D21400;2
DAI296362069;D21400;2
DAI296362069;D23120;2
DAI239676971;D14330;1
DAI393987019;D16600;4
DAI393987019;D30100;4
DAI393987019;D36000;4
DAI393987019;D51000;4
DAI298063417;D11100;2
DAI298063417;D16300;2
DAI291517986;D21300;2
DAI291517986;D21400;2
DAI183345673;D21400;2
DAI183345673;D23222;2
DAI243329946;D37000;1
DAI363920269;D17000;1
DAI261833871;D21300;2
DAI261833871;D21700;2
DAI067606369;D14400;2
DAI067606369;D65000;2
DAI163897549;D23232;1
DAI068409656;D52000;2
DAI068409656;D70000;2
DAI163896194;D41500;3
DAI163896194;D41600;3
DAI163896194;D70000;3
DAI323250742;D42100;3
DAI323250742;D42200;3
DAI323250742;E13000;3
DAI329520504;D33000;1
DAI158699408;D32000;2
DAI158699408;D33000;2
DAI298810018;D42200;1
DAI34468377X;D70000;1
DAI344711439;D70000;1
DAI071331409;D70000;1
DAI323251250;D66000;1
DAI323256899;D61000;2
DAI323256899;D69000;2
DAI086816055;D32000;1
DAI101075367;D61000;2
DAI101075367;E14000;2
DAI323254187;D42100;1
DAI323251099;D42100;1
DAI29868991X;D23222;1
DAI174204302;D32300;2
DAI174204302;D34000;2
DAI323265871;D35100;1
DAI297552457;D66000;1
DAI32325232X;D36000;1
DAI297696114;D35000;3
DAI297696114;D36000;3
DAI297696114;D69000;3
DAI328236098;D70000;1
DAI298800136;D34100;1
DAI139298495;D22100;2
DAI139298495;D23110;2
DAI15818047X;D13000;2
DAI15818047X;D13300;2
DAI185953859;D23340;1
DAI171036050;D36200;1
DAI29880770X;D35000;2
DAI29880770X;D36000;2
DAI323264670;D66000;1
DAI293539197;D34000;3
DAI293539197;D36900;3
DAI293539197;D38000;3
DAI240020995;D34000;1
DAI070380724;D41000;4
DAI070380724;D41600;4
DAI070380724;D42100;4
DAI070380724;D70000;4
DAI151617643;D21700;2
DAI151617643;D22600;2
DAI07356012X;D41000;2
DAI07356012X;D65000;2
DAI069836426;D23340;1
DAI363426760;D18120;4
DAI363426760;D22200;4
DAI363426760;D22400;4
DAI363426760;D22600;4
DAI386015848;D15600;2
DAI386015848;D15700;2
DAI322597463;D11800;3
DAI322597463;D12200;3
DAI322597463;D16100;3
DAI06880833X;D11500;3
DAI06880833X;D11800;3
DAI06880833X;D16800;3
DAI330191020;D52000;2
DAI330191020;D54000;2
DAI323068758;D15100;1
DAI323044085;D15100;1
DAI30187946X;D21400;3
DAI30187946X;D22100;3
DAI30187946X;E11000;3
DAI074857606;D35000;2
DAI074857606;E13000;2
DAI205073263;D23300;2
DAI205073263;D24000;2
DAI304343234;D70000;1
DAI073803413;D36000;1
DAI323254063;D51000;2
DAI323254063;D70100;2
DAI318861100;D30100;3
DAI318861100;D34200;3
DAI318861100;D34300;3
DAI269288929;D51000;1
DAI14362945X;D23222;1
DAI292714246;D32000;2
DAI292714246;D32200;2
DAI323258565;D15300;1
DAI070628009;D15300;1
DAI323258255;D15400;1
DAI120489384;D15600;2
DAI120489384;D18120;2
DAI323263313;D37000;1
DAI111649498;D15700;2
DAI111649498;D18100;2
DAI323246869;D37000;1
DAI109735269;D18100;3
DAI109735269;D22700;3
DAI109735269;E15000;3
DAI126186448;D18100;4
DAI126186448;D22700;4
DAI126186448;D23110;4
DAI126186448;E15000;4
DAI323255221;D14800;3
DAI323255221;D70000;3
DAI323255221;E15000;3
DAI301128820;D24000;2
DAI301128820;D51000;2
DAI21653089X;D41600;3
DAI21653089X;D70000;3
DAI21653089X;E15000;3
DAI073891061;D41300;3
DAI073891061;D61000;3
DAI073891061;D66000;3
DAI364165065;D14230;2
DAI364165065;D14233;2
DAI097046000;D41200;1
DAI288141482;D70000;1
DAI308201973;D70000;1
DAI298797623;D42000;2
DAI298797623;E15000;2
DAI069859914;D15000;3
DAI069859914;D18100;3
DAI069859914;E15000;3
DAI323262929;D24200;3
DAI323262929;D66000;3
DAI323262929;E15000;3
DAI182597172;D12700;2
DAI182597172;D14210;2
DAI352878312;D12300;1
DAI32915009X;D21400;2
DAI32915009X;D24000;2
DAI146303989;D21200;2
DAI146303989;D21300;2
DAI326372822;D12200;1
DAI109723805;D23240;1
DAI115531513;D11600;2
DAI115531513;D41300;2
DAI344693457;D21900;2
DAI344693457;D23370;2
DAI364159839;D15300;1
DAI072945567;D34100;2
DAI072945567;D37000;2
DAI315666536;D23220;3
DAI315666536;D23363;3
DAI315666536;D53000;3
DAI079983537;D42100;2
DAI079983537;E13000;2
DAI242526861;D42100;1
DAI304075574;D21300;2
DAI304075574;D23110;2
DAI323258298;D23370;2
DAI323258298;D70000;2
DAI239509609;D41200;2
DAI239509609;D70000;2
DAI323262910;D70000;1
DAI180847422;D70000;1
DAI297980246;D70000;1
DAI263675866;D23223;2
DAI263675866;D23362;2
DAI143934414;D12100;3
DAI143934414;D14320;3
DAI143934414;E16000;3
DAI192189034;D21300;1
DAI192856030;D70000;1
DAI275169472;D23330;1
DAI176583564;D14100;2
DAI176583564;E16000;2
DAI149309309;D23240;1
DAI329811673;D23240;1
DAI321445813;D14500;1
DAI071752285;D70000;1
DAI068788517;D70000;1
DAI074523686;D44000;1
DAI123730309;D24000;2
DAI123730309;D70000;2
DAI112753191;D12300;2
DAI112753191;D14320;2
DAI323257356;D16600;2
DAI323257356;D30100;2
DAI323257437;D16600;1
DAI235239542;D18100;2
DAI235239542;D42200;2
DAI323260675;D11100;2
DAI323260675;D16600;2
DAI323264697;D16600;1
DAI323258239;D16400;2
DAI323258239;D16500;2
DAI323257666;D16400;3
DAI323257666;D30100;3
DAI323257666;D35400;3
DAI323260497;D16500;2
DAI323260497;D16600;2
DAI32326042X;D16100;1
DAI323257739;D16100;1
DAI323260373;D16100;1
DAI323257933;D16100;1
DAI323258034;D16100;2
DAI323258034;D16200;2
DAI323260896;D16100;2
DAI323260896;D16200;2
DAI323257860;D16200;1
DAI290881528;D14310;1
DAI309530865;D70000;2
DAI309530865;E15000;2
DAI142969826;D12400;2
DAI142969826;D12600;2
DAI132859432;D70000;1
DAI323254012;D11500;1
DAI323252044;D11500;1
DAI070672229;D11500;1
DAI315709588;D51000;1
DAI069822158;D15000;3
DAI069822158;D18100;3
DAI069822158;E15000;3
DAI07012048X;D23340;1
DAI086872354;D41300;3
DAI086872354;D42100;3
DAI086872354;D42200;3
DAI306200465;D32000;1
DAI345512766;D38000;2
DAI345512766;D61000;2
DAI302350330;D34100;2
DAI302350330;D36200;2
DAI070047847;D12100;2
DAI070047847;D15700;2
DAI072215089;D41600;1
DAI326515364;D42100;2
DAI326515364;D42200;2
DAI327776641;D70000;1
DAI074883720;D30100;1
DAI345915771;D24300;1
DAI263444066;D21100;1
DAI371241383;D18200;2
DAI371241383;D20000;2
DAI238790975;D15700;1
DAI251137171;D24300;1
DAI074702394;D44000;2
DAI074702394;D51000;2
DAI314505806;D21400;2
DAI314505806;D22600;2
DAI101256132;D23362;1
DAI326908137;D22300;1
DAI097063487;D41500;2
DAI097063487;D61000;2
DAI165496738;D42110;2
DAI165496738;D70000;2
DAI167955365;D23350;2
DAI167955365;D23363;2
DAI304355720;D16000;3
DAI304355720;D21700;3
DAI304355720;D23231;3
DAI32921957X;D42200;2
DAI32921957X;D70000;2
DAI075253550;D70000;2
DAI075253550;D70100;2
DAI136549403;D21900;2
DAI136549403;D23233;2
DAI336564015;D21400;3
DAI336564015;D21700;3
DAI336564015;D22500;3
DAI072811609;D11600;2
DAI072811609;D12100;2
DAI304356867;D70000;1
DAI364464232;D51000;1
DAI181391848;D14100;2
DAI181391848;D21300;2
DAI164367160;D12300;1
DAI128037318;D42200;1
DAI14260187X;D21300;2
DAI14260187X;D22400;2
DAI363920323;D21900;2
DAI363920323;D24000;2
DAI258271949;D25100;1
DAI330667882;D23320;1
DAI207289484;D11700;2
DAI207289484;D70000;2
DAI327774916;D70000;1
DAI227929594;D70000;1
DAI327776765;D70000;1
DAI073648582;D23211;1
DAI085749842;D42200;1
DAI137182619;D23110;2
DAI137182619;D23211;2
DAI256946884;D70000;1
DAI298976900;D23362;3
DAI298976900;D25000;3
DAI298976900;D25100;3
DAI157873676;D14400;2
DAI157873676;D35500;2
DAI327778857;D33000;1
DAI19710875X;D12400;1
DAI353733741;D16000;3
DAI353733741;D30100;3
DAI353733741;D70000;3
DAI353733539;D70000;1
DAI171547411;D13400;2
DAI171547411;D13600;2
DAI237318903;D62000;1
DAI268915598;D22400;2
DAI268915598;E15000;2
DAI191479888;D23240;1
DAI149064837;D23240;1
DAI075255545;D33000;1
DAI07334642X;D14100;2
DAI07334642X;D14530;2
DAI202622444;D12200;2
DAI202622444;E16000;2
DAI157028054;D11000;3
DAI157028054;D16200;3
DAI157028054;D16300;3
DAI074308475;D35000;3
DAI074308475;D35400;3
DAI074308475;D66000;3
DAI304094048;D14330;1
DAI327775025;D70000;1
DAI089261577;D70000;1
DAI168351021;D23110;2
DAI168351021;D23223;2
DAI157792986;D21100;1
DAI203825888;D23350;2
DAI203825888;D51000;2
DAI115044388;D51000;1
DAI145551512;D14400;2
DAI145551512;D14410;2
DAI314399399;D61000;1
DAI327780479;D64000;1
DAI13923411X;D14000;2
DAI13923411X;D42200;2
DAI310522722;D36300;1
DAI321076907;D23350;1
DAI174263260;D23231;3
DAI174263260;D23350;3
DAI174263260;D51000;3
DAI255813694;D34000;1
DAI235259497;D35000;2
DAI235259497;D65000;2
DAI14923290X;D70000;1
DAI345735617;D23221;1
DAI298981033;D21900;2
DAI298981033;D23120;2
DAI069881162;D34300;2
DAI069881162;D70000;2
DAI304345571;D21400;2
DAI304345571;D22500;2
DAI160556198;D14200;3
DAI160556198;D14700;3
DAI160556198;D14800;3
DAI070187819;D51000;1
DAI146386434;D42200;2
DAI146386434;D44000;2
DAI339173475;D14320;3
DAI339173475;D14340;3
DAI339173475;E16000;3
DAI277952654;D14330;1
DAI364167572;D14310;1
DAI276323394;D70000;1
DAI298199904;D65000;1
DAI075200597;D14210;2
DAI075200597;D14240;2
DAI160444136;D14210;3
DAI160444136;D14220;3
DAI160444136;D14800;3
DAI385916752;D14100;3
DAI385916752;D14210;3
DAI385916752;D14240;3
DAI297699733;D14410;5
DAI297699733;D14900;5
DAI297699733;D52000;5
DAI297699733;D63000;5
DAI297699733;D66000;5
DAI327781920;D70000;2
DAI327781920;D70100;2
DAI327781386;D70000;2
DAI327781386;D70100;2
DAI074515926;D16400;2
DAI074515926;D70000;2
DAI385917686;D13200;2
